close_time,open,high,low,close,volume,taker_buy_volume,trades
2026-06-23 16:52:59.999000+00:00,62510.0,62521.6,62481.7,62504.2,45.786,18.313,2404
2026-06-23 16:53:59.999000+00:00,62504.3,62504.3,62475.9,62485.1,57.775,27.166,2126
2026-06-23 16:54:59.999000+00:00,62485.2,62490.2,62475.8,62482.3,44.329,22.884,1268
2026-06-23 16:55:59.999000+00:00,62482.3,62513.1,62472.6,62477.5,39.415,23.066,2178
2026-06-23 16:56:59.999000+00:00,62477.6,62490.8,62458.4,62467.8,54.87,12.57,2121
2026-06-23 16:57:59.999000+00:00,62467.8,62519.3,62465.3,62503.4,65.425,34.599,2234
2026-06-23 16:58:59.999000+00:00,62503.4,62559.2,62503.3,62559.1,36.581,29.067,1898
2026-06-23 16:59:59.999000+00:00,62559.2,62559.2,62522.8,62522.9,44.732,17.076,2056
2026-06-23 17:00:59.999000+00:00,62522.9,62524.6,62474.2,62481.5,27.535,11.665,2485
2026-06-23 17:01:59.999000+00:00,62481.4,62519.7,62476.0,62515.7,36.684,15.115,2548
2026-06-23 17:02:59.999000+00:00,62515.7,62529.1,62472.6,62486.8,33.588,13.107,2240
2026-06-23 17:03:59.999000+00:00,62486.9,62494.2,62443.8,62448.7,82.933,18.565,3355
2026-06-23 17:04:59.999000+00:00,62448.6,62460.7,62437.6,62460.6,35.272,11.122,1703
2026-06-23 17:05:59.999000+00:00,62460.7,62495.5,62422.9,62425.7,50.302,23.82,3342
2026-06-23 17:06:59.999000+00:00,62425.6,62430.5,62404.4,62416.5,66.828,25.699,2689
2026-06-23 17:07:59.999000+00:00,62416.5,62431.3,62413.6,62423.9,62.768,26.884,1567
2026-06-23 17:08:59.999000+00:00,62423.9,62424.1,62340.0,62410.0,338.846,105.632,5526
2026-06-23 17:09:59.999000+00:00,62410.0,62445.0,62410.0,62424.7,72.809,38.867,2312
2026-06-23 17:10:59.999000+00:00,62424.8,62495.3,62424.7,62470.9,69.302,46.035,2840
2026-06-23 17:11:59.999000+00:00,62470.9,62515.0,62470.8,62500.3,53.172,44.815,1743
2026-06-23 17:12:59.999000+00:00,62500.3,62502.6,62455.8,62464.1,42.246,14.466,1893
2026-06-23 17:13:59.999000+00:00,62464.1,62496.7,62411.1,62418.4,128.489,28.33,3494
2026-06-23 17:14:59.999000+00:00,62418.5,62418.5,62390.0,62401.5,53.007,18.485,2574
2026-06-23 17:15:59.999000+00:00,62401.4,62439.3,62400.0,62432.6,34.505,21.257,2258
2026-06-23 17:16:59.999000+00:00,62432.6,62505.5,62426.1,62490.2,72.15,55.142,2879
2026-06-23 17:17:59.999000+00:00,62490.1,62490.1,62430.4,62450.0,54.516,13.115,2124
2026-06-23 17:18:59.999000+00:00,62449.9,62503.1,62449.9,62502.8,33.951,20.314,1522
2026-06-23 17:19:59.999000+00:00,62502.9,62549.8,62499.1,62547.7,70.52,48.893,2127
2026-06-23 17:20:59.999000+00:00,62547.7,62573.2,62539.4,62551.7,51.643,21.795,2486
2026-06-23 17:21:59.999000+00:00,62551.8,62594.7,62548.9,62594.4,72.724,42.27,2158
2026-06-23 17:22:59.999000+00:00,62594.3,62594.6,62546.2,62564.0,28.821,11.773,1767
2026-06-23 17:23:59.999000+00:00,62563.9,62593.0,62563.9,62576.7,45.759,35.421,2002
2026-06-23 17:24:59.999000+00:00,62576.7,62606.2,62576.7,62581.0,29.236,18.279,1482
2026-06-23 17:25:59.999000+00:00,62581.1,62602.3,62578.1,62602.2,56.89,38.492,1960
2026-06-23 17:26:59.999000+00:00,62602.3,62617.4,62597.7,62617.4,62.627,24.987,1413
2026-06-23 17:27:59.999000+00:00,62617.4,62617.4,62602.2,62609.2,26.662,14.368,1007
2026-06-23 17:28:59.999000+00:00,62609.4,62642.3,62609.3,62619.3,50.261,38.471,1680
2026-06-23 17:29:59.999000+00:00,62619.4,62626.3,62603.3,62616.8,32.302,22.057,1187
2026-06-23 17:30:59.999000+00:00,62616.8,62634.6,62564.1,62565.7,51.234,16.878,2734
2026-06-23 17:31:59.999000+00:00,62565.8,62573.0,62483.2,62494.6,116.307,34.946,3490
2026-06-23 17:32:59.999000+00:00,62494.4,62508.3,62466.6,62507.8,54.439,39.467,2818
2026-06-23 17:33:59.999000+00:00,62507.7,62545.7,62501.3,62541.2,52.079,31.59,2073
2026-06-23 17:34:59.999000+00:00,62541.1,62586.4,62523.4,62583.6,25.584,11.585,2135
2026-06-23 17:35:59.999000+00:00,62583.6,62624.9,62583.5,62624.9,46.021,25.459,1780
2026-06-23 17:36:59.999000+00:00,62624.9,62668.7,62620.4,62660.2,91.791,73.748,3298
2026-06-23 17:37:59.999000+00:00,62660.2,62664.4,62612.4,62624.5,85.169,16.054,2638
2026-06-23 17:38:59.999000+00:00,62624.6,62624.6,62580.2,62595.0,32.455,11.454,1640
2026-06-23 17:39:59.999000+00:00,62595.0,62595.1,62547.1,62569.9,47.005,19.111,2633
2026-06-23 17:40:59.999000+00:00,62569.9,62572.0,62545.1,62545.1,19.704,5.358,1177
2026-06-23 17:41:59.999000+00:00,62545.1,62547.6,62506.8,62531.5,40.267,14.254,1991
2026-06-23 17:42:59.999000+00:00,62531.4,62535.5,62502.5,62507.0,32.125,7.6,1631
2026-06-23 17:43:59.999000+00:00,62507.0,62523.2,62506.5,62513.1,15.881,8.907,948
2026-06-23 17:44:59.999000+00:00,62513.1,62514.3,62478.4,62500.1,23.016,8.189,1507
2026-06-23 17:45:59.999000+00:00,62500.1,62528.3,62493.2,62515.0,28.638,20.121,1219
2026-06-23 17:46:59.999000+00:00,62515.1,62524.1,62490.0,62490.0,19.27,5.146,1053
2026-06-23 17:47:59.999000+00:00,62490.1,62490.1,62460.4,62474.8,35.131,15.496,1634
2026-06-23 17:48:59.999000+00:00,62474.8,62479.8,62460.0,62479.8,15.266,10.194,1014
